datetime,timestamp,countArticles,articles.article_url,articles.title,articles.description,articles.description_with_tag,articles.published_datetime,articles.published_timestamp,articles.image_url,articles.source_name,articles.source_url,articles.source_domain,text
2021-04-11T17:24:36+00:00,1618161876,20,https://www.cnn.com/2020/01/02/entertainment/nick-gordon-bobbi-kristina-brown-exboyfriend-dead/index.html,"Nick Gordon, the former boyfriend of Bobbi Kristina Brown, dies at 30 - CNN","Nick Gordon, the former boyfriend of Bobbi Kristina Brown, dies at 30  CNN","<a href=""https://www.cnn.com/2020/01/02/entertainment/nick-gordon-bobbi-kristina-brown-exboyfriend-dead/index.html"" target=""_blank"">Nick Gordon, the former boyfriend of Bobbi Kristina Brown, dies at 30</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNN</font>",2020-01-02T08:00:00+00:00,1577952000,https://gnewsapi.net/redirect-news-image/024c2fb0517e13ae9ba038abdecaab27,CNN,https://www.cnn.com,www.cnn.com,"(CNN)Nick Gordon, the former boyfriend of Bobbi Kristina Brown, has died three years after he was found liable for her death."", ""Gordon's attorney, Joe Habachy, confirmed his death to CNN but did not provide details on the cause. He was 30."", ""\""My heart is heavy today after learning that my long time client Nick Gordon died ... while I cannot speak to the specific circumstances of his death, I can say that it's been truly heartbreaking to have witnessed first hand the total devastation that drug addiction has wreaked upon a group of young friends, all of whom were loved and had immense potential,\"" Habachy said in a statement Wednesday."", 
""Gordon was taken in by Whitney Houston when he was 12 years old and raised alongside the singer's daughter, Bobbi Kristina Brown."", ""Gordon and Brown became romantically involved after Houston's death in 2012, and tensions between the Gordon and Houston families over the relationship were part of the storyline on Lifetime's short-lived reality show \""The Houstons: On Our Own.\"""", ""Their relationship was thrust into the spotlight after it became public, followed by the death of Brown after she was found unresponsive in a bathtub in January 2015. She remained in a coma until her death six months later."", 
""An autopsy declared that drug intoxication and immersion in water were the cause of the pneumonia and brain damage that ultimately led to Brown's death."", ""No criminal charges were filed against Gordon but he was found legally responsible for Brown's death in a civil case and in 2016, was ordered to pay $36 million to the estate of his late girlfriend. Gordon failed to appear for two hearings in the civil case in Brown's death, and her family won by default."", ""While Brown was hospitalized, Gordon appeared on \""The Dr. Phil Show\"" and the host persuaded him to enter a treatment program for substance abuse. He did but left shortly afterward."", 
""Randy Kessler, an Atlanta attorney who represented Gordon during his civil case, said his heart sank when he heard the news of his death."", ""\""This is a tragic end to Nick's troubled life,\"" he said."", ""Habachy said despite Gordon's turbulent last few years, he was trying to stay away from drugs."", ""\""He worked hard to hold his head up and stay sober and ... he genuinely wanted a happy healthy life with his family more than anything else,\"" Habachy said. \""My heart goes out to the family and friends Nick leaves behind and to any other families dealing with the losses and heartache caused by drugs.\"""", 
""Gordon's brother, Junior Walker, said he'd just talked to him the night before."", ""\""We all love you no matter what and we'll all stay strong for you,\"" he posted on Facebook."", ""His death comes nearly eight years after legendary pop singer Whitney Houston was found dead in February 2012 at a Beverly Hills hotel. She was 48."", ""Houston, whose hits included \""The Greatest Love of All,\"" sold more than 170 million albums, singles and videos. She'd also struggled with addiction problems for years."", 
""Brown's estate declined to comment on Gordon's death."
2021-04-11T17:24:36+00:00,1618161876,20,https://www.cnn.com/2020/01/03/us/palm-reader-charged-tricking-client-trnd/index.html,"A palm reader was arrested for allegedly scamming a client out of $71,000 to banish a demon from her daughter - CNN","A palm reader was arrested for allegedly scamming a client out of $71,000 to banish a demon from her daughter  CNN","<a href=""https://www.cnn.com/2020/01/03/us/palm-reader-charged-tricking-client-trnd/index.html"" target=""_blank"">A palm reader was arrested for allegedly scamming a client out of $71,000 to banish a demon from her daughter</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNN</font>",2020-01-03T08:00:00+00:00,1578038400,https://gnewsapi.net/redirect-news-image/13b00d1f50da369e51b19ba05aa7411f,CNN,https://www.cnn.com,www.cnn.com,"(CNN)A Massachusetts palm reader allegedly convinced a client that her daughter was possessed by a demon and swindled her out of  $71,000, according to the Somerset Police Department."", ""Tracey Milanovich, 37, is charged with six counts of obtaining property over $250 by trick, attempt to commit a crime, criminal harassment, larceny over $1,200 and intimidating a witness, a spokesman for the Fall River District Court in Somerset, Massachusetts, told CNN."", ""She pleaded not guilty at her arraignment on Monday and was released on personal recognizance. Her next court appearance is scheduled for February 21, the court said."", 
""CNN called Milanovich's attorney for comment but has not yet received a response."", ""Through a business called Tracy's Psychic Palm Reader, police said Milanovich convinced a client that she needed to provide cash and purchase household items, including towels and bedding, to banish a spirit from her daughter. Milanovich was found to have stolen approximately $71,000 from the woman, the department said."", ""Milanovich was arrested on December 27. Somerset police are asking anyone else who thinks they may have been a victim to contact them."""
2021-04-11T17:24:36+00:00,1618161876,20,https://www.cnn.com/2020/01/02/us/ethan-couch-affluenza-accused-of-probation-violation/index.html,"Ethan Couch, who killed four people in 'affluenza' case, arrested again in Texas - CNN","Ethan Couch, who killed four people in 'affluenza' case, arrested again in Texas  CNN","<a href=""https://www.cnn.com/2020/01/02/us/ethan-couch-affluenza-accused-of-probation-violation/index.html"" target=""_blank"">Ethan Couch, who killed four people in 'affluenza' case, arrested again in Texas</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNN</font>",2020-01-02T08:00:00+00:00,1577952000,https://gnewsapi.net/redirect-news-image/44ecb9fd8e2cce89c1c7357ebdb16d08,CNN,https://www.cnn.com,www.cnn.com,"(CNN)Ethan Couch, known for his \""affluenza\"" defense in his deadly drunk driving case, was arrested Thursday in Texas, accused of violating his probation again, officials said."", ""Couch, 22, is accused of testing positive for THC on a drug patch, the Fort Worth Star-Telegram reported, citing court records. THC, or tetrahydrocannabinol, is the primary psychoactive component of the cannabis plant."", ""Couch first made headlines as a teenager when he was sentenced in 2013 to 10 years of probation for a drunken driving crash that killed four people and seriously injured two others."", 
""Prosecutors in that case sought 20 years in prison, but Couch received no prison time after a psychologist testified that Couch was a victim of \""affluenza,\"" a product of wealthy, privileged parents who never set limits for him."", ""The decision by the juvenile court judge to put him on probation outraged victims' families and anti-drunk driving advocates."", ""In 2015, Couch violated the terms of his probation and fled to Mexico with his mother, Tonya Couch. They were found and sent back to the United States, where a Texas judge in adult court ordered nearly two years of jail time for Couch."", 
""He was released in April 2018."", ""Thursday, he was arrested in Tarrant County, according to online court records. The records don't indicate whether Couch will have a court appearance."", ""CNN has not yet reached Couch's attorney for comment."", ""The fatal wreck"", ""In June 2013, the pickup that Couch, then 16, was driving plowed into four pedestrians on a road in Burleson, Texas, authorities had said."", ""Hollie Boyles and her daughter, Shelby, had left their home to help Breanna Mitchell, whose SUV had broken down. Brian Jennings, a youth pastor, was driving past and also stopped to help. They were all killed."", 
""Two people riding in the bed of the pickup were tossed in the crash and severely injured. One of them suffered a brain injury and filed a lawsuit against the Couch family, which was settled."", ""Three hours after the crash, tests showed Couch had a blood alcohol content of 0.24, three times the legal limit, according to the district attorney's office."
2021-04-11T17:24:36+00:00,1618161876,20,https://www.cnn.com/2019/12/30/us/ny-hanukkah-stabbings-hero-josef-gluck/index.html,A survivor of the NY Hanukkah stabbings smashed a table into the attacker's face. That's not all - CNN,A survivor of the NY Hanukkah stabbings smashed a table into the attacker's face. That's not all  CNN,"<a href=""https://www.cnn.com/2019/12/30/us/ny-hanukkah-stabbings-hero-josef-gluck/index.html"" target=""_blank"">A survivor of the NY Hanukkah stabbings smashed a table into the attacker's face. That's not all</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNN</font>",2019-12-30T08:00:00+00:00,1577692800,https://gnewsapi.net/redirect-news-image/58cd5d5fc34eb2584df4a2b42a7f8079,CNN,https://www.cnn.com,www.cnn.com,N/A
2021-04-11T17:24:36+00:00,1618161876,20,https://www.cnn.com/2019/12/30/us/white-settlement-shooting-how-it-got-name-trnd/index.html,"How White Settlement, the site of the deadly church shooting, got its name - CNN","How White Settlement, the site of the deadly church shooting, got its name  CNN","<a href=""https://www.cnn.com/2019/12/30/us/white-settlement-shooting-how-it-got-name-trnd/index.html"" target=""_blank"">How White Settlement, the site of the deadly church shooting, got its name</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNN</font>",2019-12-30T08:00:00+00:00,1577692800,https://gnewsapi.net/redirect-news-image/fd026efecfe4913b0997572ae0802213,CNN,https://www.cnn.com,www.cnn.com,N/A
2021-04-11T17:24:36+00:00,1618161876,20,https://www.cnn.com/2020/01/03/opinions/ricki-lake-buzz-cut-opinion-thomas/index.html,This is why we're talking about Ricki Lake's hair - CNN,This is why we're talking about Ricki Lake's hair  CNN,"<a href=""https://www.cnn.com/2020/01/03/opinions/ricki-lake-buzz-cut-opinion-thomas/index.html"" target=""_blank"">This is why we're talking about Ricki Lake's hair</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNN</font>",2020-01-03T08:00:00+00:00,1578038400,https://gnewsapi.net/redirect-news-image/98b808f6e5bbbb2e92871d969cfed6b5,CNN,https://www.cnn.com,www.cnn.com,"(CNN)TV show host, actress, and documentary maker Ricki Lake has revealed in a detailed and frank post on social media that she has shaved off her hair, after dealing with long-term hair loss."", ""She detailed the exhausting procedures necessary to maintain the appearance of a full head of hair — the loss of which she ascribes to yo-yo dieting, stress, hormonal birth control and hair dye, among other things. \""There have been a few times where I have even felt suicidal over it ... I am not alone in this and my goal is to help others while at the same time unshackle myself from this quiet hell I have been living in,\"" she wrote in the post."", 
""Despite a career typified by messages of body positivity and non-judgment, and a sensitive and fearless approach when it comes to tackling complex subjects, Lake clearly felt a great deal of fear around what people might think of her condition."", ""The fact that stress about how she might be perceived may have made her hair loss worse illustrates the damage done by stigma. The caveat with which she begins her message — \""I am not sick. (THANK GOD.) I am not having a mid-life crisis. nor am I having a mental breakdown, though I have been suffering\"" — anticipates the negative conclusions many might leap to upon seeing a middle-aged woman with a buzz cut."", 
""There is always a reaction when a famous woman shaves their head. Whether it's positive, negative or suspicious usually depends on other factors which have nothing to do with their hair. When a woman is young, thin and conventionally beautiful — see Cara Delevingne, Natalie Portman, Kristen Stewart or Zoe Kravitz — drastic haircuts are \""edgy\"" and intriguing and serve to \""accentuate\"" their delicate beauty. When a woman is young, thin, conventionally beautiful and coming of age — see Emma Watson post-Harry Potter, chopping hair short is emancipating."", 
""It is unheard of for a drastic change in a female celebrity's appearance to go unremarked. But if a woman doesn't seem 100% \""together\"" — think Britney Spears in 2007 — or isn't generally considered to be a fashion icon, then head shaving ceases to make automatic \""sense\"" to the world at large. It's important to note that this is not true of men, for whom the reactions to hair-shaving tend to be either: He's balding, he looks amazing or often not much at all. At the very least, it's unlikely he'd be under much pressure to explain himself."", 
""In Lake's case, the desire to meet society's demands upon women may have caused her stress and pain. As she describes in her post: \""After my last extreme diet where I lost 20 lbs. in 6 weeks, my hair started shedding again, big time.\"" Lake, who was 260 pounds before losing weight, told ABC News that it wasn't until she had slimmed down to a size 4 that she felt wanted on the covers of magazines."", """", ""Obesity is very common in America and hair loss is experienced by millions in the country but neither, it seems, is accepted by society in general, especially for women."", 
""When plus-size mannequins which reflected the bodies of most people far more truthfully than \""normal\"" ones were introduced in Nike stores last year, many responded with disgust. And though hair loss is not in and of itself dangerous, wildly successful and talented celebrities besides Ricki Lake have described their fear upon discovering their hair loss,  worries surely aggravated by the potential judgment of others."", ""Viola Davis described feeling \""desperate for people to think that [she] was beautiful,\"" Jada Pinkett-Smith  said it was \""terrifying\"" at first, and Selma Blair, whose hair started falling out after giving birth, has lamented that more people don't talk about it. That silence is damaging."", 
""Lake has set a brave example by talking about her hair loss and candidly revealing her fears. While it is a shame that she felt she needed to explain her decision to cut her hair — and incredibly likely that, had she not, it would have prompted speculation — one advantage of doing so on social media is that she is able to control the narrative."", ""Having spent years presenting a version of herself which, as she put it, caused \""deep pain and trauma,\"" she was finally able to be \""liberated.\"" Lake's fears illustrate how damaging stigmas of appearances can be, perhaps more than appearances themselves. Here's hoping her decision can spur others to choose the same form of freedom."", 
"""", """
2021-04-11T17:24:36+00:00,1618161876,20,https://www.cnn.com/2020/01/01/us/colorado-nebraska-drones-faa-trnd/index.html,Drones flying in rural Colorado and Nebraska have residents freaking out. No one knows who's behind them - CNN,Drones flying in rural Colorado and Nebraska have residents freaking out. No one knows who's behind them  CNN,"<a href=""https://www.cnn.com/2020/01/01/us/colorado-nebraska-drones-faa-trnd/index.html"" target=""_blank"">Drones flying in rural Colorado and Nebraska have residents freaking out. No one knows who's behind them</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNN</font>",2020-01-01T08:00:00+00:00,1577865600,https://gnewsapi.net/redirect-news-image/12a8048ccc548ca99532dec38a830f84,CNN,https://www.cnn.com,www.cnn.com,"(CNN)Mysterious drones have been flying over Colorado and Nebraska in recent weeks and authorities can't figure out who's behind the aircraft."", ""Deputies have spotted more than 16 unmanned drones flying in northeast Colorado after authorities received multiple reports of drone sightings last month, the sheriff's offices in Colorado's Yuma and Phillips counties said."", ""FAA spokesman Ian Gregor told CNN that multiple FAA divisions and government agencies are investigating reports of drones in Colorado and Nebraska."", 
""Yuma County Sheriff Todd Combs said in a Facebook post Tuesday it appears the drones were staying at least 150-200 feet away from buildings and people and are flying in airspace controlled by the federal government."", ""The aircraft, Combs said, are operating within federal guidelines but are making residents \""very nervous and anxious.\"""", ""\""People do not like the unknown as it upsets the balance of our lives,\"" Combs wrote."", ""Yuma and Phillips county officials have said they don't believe the drones are malicious in nature."", 
""\""There are many theories about what is going on, but at this point, that's all they are. I think we are all feeling a little bit vulnerable due to the intrusion of our privacy that we enjoy in our rural community, but I don't have a solution or know of one right now. All I can say is don't live your life in the fear of the unknown,\"" the sheriff wrote."", ""Several agencies are expected to be attending a meeting about the drones incident on Monday, Combs said."", ""Sen. Cory Gardner of Colorado said he is closely monitoring the situation."", 
""\""I've been in contact with the FAA regarding the heavy drone activity in Eastern Colorado and I'm encouraged that they've opened a full investigation to learn the source and purpose of the drones,\"" he tweeted Tuesday."", ""The incidents come as the FAA proposed new rules that will require most drones to use remote ID technology that will allow the FAA, law enforcement and federal security agencies to identify drones flying in their jurisdiction."", ""Nearly 1.5 million drones and 160,000 remote pilots are registered with the FAA, the agency said."""
2021-04-11T17:24:36+00:00,1618161876,20,https://www.cnn.com/2020/01/02/us/chicken-express-hijab-trnd/index.html,An employee at Chicken Express was sent home for refusing to take off her hijab - CNN,An employee at Chicken Express was sent home for refusing to take off her hijab  CNN,"<a href=""https://www.cnn.com/2020/01/02/us/chicken-express-hijab-trnd/index.html"" target=""_blank"">An employee at Chicken Express was sent home for refusing to take off her hijab</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNN</font>",2020-01-02T08:00:00+00:00,1577952000,https://gnewsapi.net/redirect-news-image/d95c0b3f8980cff2697f318b2e0c4f94,CNN,https://www.cnn.com,www.cnn.com,"(CNN)An employee of a Chicken Express restaurant in Texas says she faced religious discrimination when a manager sent her home for refusing to take off her hijab, a headscarf worn by many Muslim women."", ""Stefanae Coleman, 22, arrived at work on Monday wearing a hijab for the first time. As a recent convert to Islam, she said she was excited to don the religious covering and hopeful that her coworkers would be supportive."", ""But the single mom was left feeling \""disrespected, baffled and highly upset\"" when her manager, citing dress code requirements, told her she could not wear the hijab at work."", 
""\""Once I clocked in, the manager said 'Take off anything that doesn't involve Chicken Express,' which I knew he was talking about my hijab,\"" Coleman told CNN."", ""\""So I didn't react, I just went to the back and took off my jacket and my purse. Five minutes later, he called me into the office telling me that I have to take it off because it's not a part of the work uniform,\"" she said."", ""Coleman has worked at the fast food chain in Saginaw, a suburb of Fort Worth, for three months. She captured the exchange with the manager in two videos, which she posted on Twitter."", 
"""", ""\""Your job is your job. Your job has nothing to do with religion,\"" the manager says on one of the videos."", ""\""The job requires a specific uniform. [The hijab] is not a part of the uniform; you as a paid employee cannot wear it,\"" he is heard saying in another video, citing the Chicken Express employee handbook."", ""A copy of the handbook viewed by CNN does not reference the headscarf or any other religious clothing. It does state that \""only the Chicken Express hats or visors may be worn.\"""", 
""Unlike a hat, which may be removed, most Muslim women who choose to wear the hijab consider it a religious obligation. They do not remove it around men who are not part of their immediate family."", ""In the videos, the manager says he will discuss the issue with two others, identified by Coleman as another manager and area coach, before making a decision on what to do. He ultimately sent Coleman home."", ""The manager declined to comment when contacted by CNN."", """", ""Rhett Warren, an attorney representing the Chicken Express franchisee that operates the location where Coleman is employed, told CNN that sending her home was a \""mistake\"" and that she \""is not facing discrimination for her decision to wear a headscarf or for being Muslim.\"""", 
""\""The manager's decision to send Ms. Coleman home for wearing the headscarf was due to a lack of training,\"" Warren said. \""The manager was using a strict interpretation of the company policy that does not allow derivations from the standard employee uniform, and he unfortunately did not take religious liberty into consideration.\"""", ""Coleman was paid for the hours she would have worked on Monday had she not been sent home, Warren said."", ""The store also plans to rewrite its dress code and enhance training so that other employees who choose to wear religious clothing are free to do so, Warren added."", 
""Coleman returned to work on Tuesday, after the store owner called to apologize for the manager's behavior.  However, she said she was still harassed by coworkers who did not support her decision to wear a hijab."", ""\""Stefanae agreed to come to work but due to the overall negative hostile atmosphere at work she couldn't stay and decided to leave,\"" said Faizan Syed, executive director of the Council on American-Islamic Relations (CAIR) in Texas. The civil rights group is representing Coleman in the matter."", 
""The experience has left Coleman \""uncomfortable\"" and reconsidering her employment with Chicken Express, Coleman said."", ""There are \""so many Chicken Expresses in Texas and they all allow people to wear hijabs with no problem,\"" she said. \""It was racism and discrimination... They're just trying to sweep it under the rug.\"""", ""\""I just would have never thought that this would ever happen to me,\"" Coleman added. \""I see it all the time on the news, but never once did I even think that I would get sent home because of it.\"""""
2021-04-11T17:24:36+00:00,1618161876,20,https://www.cnn.com/2019/12/29/us/immigration-records-uscis-fee-hike-trnd/index.html,The cost of getting genealogical records from the government could go up nearly 500%. An effort is underway to stop that - CNN,The cost of getting genealogical records from the government could go up nearly 500%. An effort is underway to stop that  CNN,"<a href=""https://www.cnn.com/2019/12/29/us/immigration-records-uscis-fee-hike-trnd/index.html"" target=""_blank"">The cost of getting genealogical records from the government could go up nearly 500%. An effort is underway to stop that</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNN</font>",2019-12-30T08:00:00+00:00,1577692800,https://gnewsapi.net/redirect-news-image/647f5c082f7fa720ff323e8b5a766426,CNN,https://www.cnn.com,www.cnn.com,N/A
2021-04-11T17:24:36+00:00,1618161876,20,https://www.cnn.com/videos/us/2020/01/01/tumbleweeds-block-road-vpx.cnn,Hundreds of tumbleweeds flood a state highway - CNN,Hundreds of tumbleweeds flood a state highway  CNN,"<a href=""https://www.cnn.com/videos/us/2020/01/01/tumbleweeds-block-road-vpx.cnn"" target=""_blank"">Hundreds of tumbleweeds flood a state highway</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNN</font>",2020-01-01T08:00:00+00:00,1577865600,https://gnewsapi.net/redirect-news-image/0d39345b5cac33ff05c1d750791eb6b8,CNN,https://www.cnn.com,www.cnn.com,N/A
